Unnamed: 0,row ID,row ID.1,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,Compound Key,Standard Type,Standard Relation,IC50,Standard Units,Structure,Data Validity Comment,Comment,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,smiles,Properties,Cluster,Cluster (to number),Tanimoto,inout,cluster
152,Row1291,Row2661,CHEMBL2035030,,0,351.45,16,IC50,=,193.0,nM,NC1(CCC1)c2ccc(cc2)-c3ncc4ccncc4c3-c5ccccc5,,,CHEMBL2039955,Inhibition of AKT1,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL2034885,1,Scientific Literature,J. Med. Chem.,2012,NC1(CCC1)c2ccc(cc2)-c3ncc4ccncc4c3-c5ccccc5,,Row3903,64,0.4062072336673736,in,6
153,Row1292,Row3752,CHEMBL3703121,,0,405.51,BDBM149627,IC50,=,195.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4ccc(cn4c3-c5ccccc5)-c6cnc[nH]6,,288069.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4ccc(cn4c3-c5ccccc5)-c6cnc[nH]6,,Row3903,64,0.3061503767967224,in,6
154,Row1293,Row2275,CHEMBL3703132,,0,423.52,BDBM149639,IC50,=,196.0,nM,COC(=O)/C=C/c1cn2c(c(nc2cc1)-c3ccc(cc3)C4(N)CCC4)-c5ccccc5,,288081.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,COC(=O)/C=C/c1cn2c(c(nc2cc1)-c3ccc(cc3)C4(N)CCC4)-c5ccccc5,,Row3903,64,0.2908545136451721,in,6
155,Row1298,Row2798,CHEMBL3703140,,0,435.53,BDBM149647,IC50,=,198.0,nM,COc1cc(cn2c1nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)-c6[nH]ccn6,,288089.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,COc1cc(cn2c1nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)-c6[nH]ccn6,,Row199,52,0.289269745349884,in,6
156,Row1299,Row3191,CHEMBL2035020,,0,339.44,6,IC50,=,199.0,nM,NC1(CCC1)c2ccc(cc2)-c3nn4ccccc4c3-c5ccccc5,,,CHEMBL2039955,Inhibition of AKT1,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL2034885,1,Scientific Literature,J. Med. Chem.,2012,NC1(CCC1)c2ccc(cc2)-c3nn4ccccc4c3-c5ccccc5,,Row2976,54,0.3706599473953247,in,6
157,Row1307,Row389,CHEMBL3699773,,0,410.52,BDBM149602,IC50,=,201.0,nM,Cc1c(cn2c(nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)c1C)C(N)=O,,288043.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,Cc1c(cn2c(nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)c1C)C(N)=O,,Row199,52,0.3123353719711303,in,6
158,Row1308,Row383,CHEMBL3699687,,0,353.47,BDBM149512,IC50,=,203.0,nM,Cc1cn2c(c(nc2cc1)-c3ccc(cc3)C4(N)CCC4)-c5ccccc5,,287958.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,Cc1cn2c(c(nc2cc1)-c3ccc(cc3)C4(N)CCC4)-c5ccccc5,,Row3903,64,0.3431532680988312,in,6
159,Row1309,Row2163,CHEMBL2035022,,0,382.47,BDBM50384858,IC50,=,204.0,nM,NC(=O)c1cc2nc(c(-c3ccccc3)n2cc1)-c4ccc(cc4)C5(N)CCC5,,287988.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC(=O)c1cc2nc(c(-c3ccccc3)n2cc1)-c4ccc(cc4)C5(N)CCC5,,Row390,61,0.3313252925872803,in,6
160,Row1310,Row3587,CHEMBL3703102,,0,383.5,BDBM149608,IC50,=,204.0,nM,CCOc1cn2c(c(nc2cc1)-c3ccc(cc3)C4(N)CCC4)-c5ccccc5,,288050.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,CCOc1cn2c(c(nc2cc1)-c3ccc(cc3)C4(N)CCC4)-c5ccccc5,,Row3903,64,0.3196614682674408,in,6
161,Row1311,Row3908,CHEMBL3703106,,0,416.53,BDBM149612,IC50,=,204.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4cc(ccn4c3-c5ccccc5)-c6ccccn6,,288054.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4cc(ccn4c3-c5ccccc5)-c6ccccn6,,Row390,61,0.3215291798114776,in,6
162,Row1312,Row206,CHEMBL3699745,,0,433.53,BDBM149571,IC50,=,208.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4c(cccn4c3-c5ccccc5)-c6cc(F)ccc6,,288016.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4c(cccn4c3-c5ccccc5)-c6cc(F)ccc6,,Row2497,63,0.3203596770763397,in,6
163,Row1323,Row2955,CHEMBL3703109,,0,405.51,BDBM149615,IC50,=,212.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4cc(ccn4c3-c5ccccc5)-c6cnc[nH]6,,288057.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4cc(ccn4c3-c5ccccc5)-c6cnc[nH]6,,Row390,61,0.3141269385814667,in,6
164,Row1326,Row779,CHEMBL3699778,,0,433.56,BDBM149607,IC50,=,217.0,nM,Cc1cc(cn2c1nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)-c6cc(C)n[nH]6,,288048.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,Cc1cc(cn2c1nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5)-c6cc(C)n[nH]6,,Row199,52,0.2935137748718261,in,6
165,Row1327,Row3527,CHEMBL3703124,,0,405.51,BDBM149630,IC50,=,219.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4ccc(cn4c3-c5ccccc5)-c6c[nH]nc6,,288072.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4ccc(cn4c3-c5ccccc5)-c6c[nH]nc6,,Row3903,64,0.3179745078086853,in,6
166,Row1336,Row1863,CHEMBL3639985,,0,477.57,BDBM149529,IC50,=,221.0,nM,COc1ccc(COc2ccn3c(n2)nc(-c4ccc(cc4)C5(N)CCC5)c3-c6ccccc6)cn1,,287974.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,COc1ccc(COc2ccn3c(n2)nc(-c4ccc(cc4)C5(N)CCC5)c3-c6ccccc6)cn1,,Row1891,72,0.3031656742095947,in,6
167,Row1339,Row2713,CHEMBL3699712,,0,397.48,BDBM149538,IC50,=,226.0,nM,COC(=O)c1cc2nc(c(-c3ccccc3)n2cc1)-c4ccc(cc4)C5(N)CCC5,,287983.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,COC(=O)c1cc2nc(c(-c3ccccc3)n2cc1)-c4ccc(cc4)C5(N)CCC5,,Row390,61,0.3175810277462005,in,6
168,Row1344,Row2271,CHEMBL3699679,,0,405.51,BDBM149504,IC50,=,228.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4ccc(cn4c3-c5ccccc5)-n6cccn6,,287950.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4ccc(cn4c3-c5ccccc5)-n6cccn6,,Row3903,64,0.3218986988067627,in,6
169,Row1345,Row3017,CHEMBL3699765,,0,419.53,BDBM149594,IC50,=,229.0,nM,Cc1cc(c2nc(c(-c3ccccc3)n2c1)-c4ccc(cc4)C5(N)CCC5)-c6ccn[nH]6,,288036.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,Cc1cc(c2nc(c(-c3ccccc3)n2c1)-c4ccc(cc4)C5(N)CCC5)-c6ccn[nH]6,,Row199,52,0.2958999574184418,in,6
170,Row1346,Row3321,CHEMBL3672520,,0,484.58,BDBM151132,IC50,=,229.0,nM,NC1(CCC1)c2ccc(cc2)-c3nc4c5ccc(cc5nn4cc3-c6ccccc6)-c7ccc(F)cc7,,290770.0,CHEMBL3706240,"TR-FRET assay: For the assay 50 nl of a 100fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384well microtiter plate (Greiner Bio- One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCI pH 7.5, 5 mM MgCI2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C to allow pre-binding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 ul => final cone, in the 5 ul assay volume is 10 ul) and substrate (1 .67 ul => final cone, in the 5 ul assay volume is 1 ul) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3639046,37,BindingDB Database,,2015,NC1(CCC1)c2ccc(cc2)-c3nc4c5ccc(cc5nn4cc3-c6ccccc6)-c7ccc(F)cc7,,Row2976,54,0.3024877905845642,in,6
171,Row1349,Row3817,CHEMBL3699682,,0,398.51,BDBM149507,IC50,=,230.0,nM,CCCOc1ccn2c(n1)nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5,,287953.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,CCCOc1ccn2c(n1)nc(c2-c3ccccc3)-c4ccc(cc4)C5(N)CCC5,,Row1891,72,0.3186808228492737,in,6
172,Row1351,Row559,CHEMBL3699671,,0,384.48,BDBM149496,IC50,=,233.0,nM,CCOc1cnc2nc(c(-c3ccccc3)n2c1)-c4ccc(cc4)C5(N)CCC5,,287942.0,CHEMBL3705510,"TR-FRET Assay: For the assay 50 nl of a 100 fold concentrated solution of the test compound in DMSO was pipetted into a black low volume 384 well microtiter plate (Greiner Bio-One, Frickenhausen, Germany), 2 ul of a solution of Akt1 in assay buffer [50 mM TRIS/HCl pH 7.5, 5 mM MgCl2, 1 mM dithiothreitol, 0.02% (v/v) Triton X-100 (Sigma)] were added and the mixture was incubated for 15 min at 22 C. to allow prebinding of the test compounds to the enzyme before the start of the kinase reaction. Then the kinase reaction was started by the addition of 3 ul of a solution of adenosine-tri-phosphate (ATP, 16.7 uM=>final conc. in the 5 ul assay volume is 10 uM) and substrate (1.67 uM=>final conc. in the 5 ul assay volume is 1 uM) in assay buffer and the resulting mixture was incubated for a reaction time of 60 min at 22 C. The concentration of Akt1 in the assay was adjusted depending of the activity of the enzyme lot.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638633,37,BindingDB Database,,2015,CCOc1cnc2nc(c(-c3ccccc3)n2c1)-c4ccc(cc4)C5(N)CCC5,,Row1891,72,0.3017389178276062,in,6
