Unnamed: 0,row ID,row ID.1,Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,Compound Key,Standard Type,Standard Relation,IC50,Standard Units,Structure,Data Validity Comment,Comment,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,smiles,Properties,Cluster,Cluster (to number),Tanimoto,inout,cluster
978,Row1074,Row10,CHEMBL3970947,,0,434.57,BDBM182429,IC50,=,91.0,nM,Nc1ncnc(c1C#N)N2CCC(CC2)c3nc(cn3CCN4CCC4)-c5cscc5,,329870.0,CHEMBL3887297,"AKT Enzyme Assay: A TTP Mosquito liquid handling instrument is used to place 125 nl of the appropriate concentration of inhibitor in 100% DMSO (for a dose response curve calculation) into each well of a 384-well plate. To this reaction components are added to a final volume of 12.5 .mu.l: 0.1 ng/.mu.l His-AKT (Full Length), (Invitrogen, Part # P2999, Lot #641228C). 160 uM ATP (Fluka, 02055) 1 mM DTT (Sigma, D0632) 1 mM MgCl2 (Sigma, M1028) 1 .mu.M substrate peptide (sequence FITC-AHA-GRPRTSSFAEG-NH2), synthesized by Tufts Peptide Synthesis service. 100 mM HEPES pH 7.5 (Calbiochem, 391338)0.015% Brij-35 (Sigma, B4184)The reaction is incubated for 90 min at 25 C, and then stopped by the addition of 70 .mu.l of Stop buffer (100 mM HEPES pH 7.5, 0.015% Brij-35, 10 mM EDTA (Sigma, E7889)).The plate is read on a Caliper LC 3000 in an Off-Chip mobility shift assay format, using the following parameters for a 12-sipper chip: screening pressure -2.3 psi, upstream voltage -500, and downstream voltage -3000.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3886265,37,BindingDB Database,,2015.0,Nc1ncnc(c1C#N)N2CCC(CC2)c3nc(cn3CCN4CCC4)-c5cscc5,,Row3990,26,0.1038163229823112,out,6
979,Row1076,Row1399,CHEMBL252653,,0,540.69,13c,IC50,=,91.0,nM,CSc1nc2nc(-c3ccc(CN4CCC(CC4)C(=O)NCCC(N)=O)cc3)c(cc2cn1)-c5ccccc5,,,CHEMBL928491,Inhibition of Akt1,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1141509,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CSc1nc2nc(-c3ccc(CN4CCC(CC4)C(=O)NCCC(N)=O)cc3)c(cc2cn1)-c5ccccc5,,Row3742,50,0.2048874646425247,out,6
980,Row1077,Row3578,CHEMBL3972161,,0,528.58,BDBM182634,IC50,=,92.0,nM,Nc1ncnc(c1C(N)=O)N2CCC(CC2)c3nc(cn3CCN4CCCC4)-c5cc(ccc5)C(F)(F)F,,330075.0,CHEMBL3887297,"AKT Enzyme Assay: A TTP Mosquito liquid handling instrument is used to place 125 nl of the appropriate concentration of inhibitor in 100% DMSO (for a dose response curve calculation) into each well of a 384-well plate. To this reaction components are added to a final volume of 12.5 .mu.l: 0.1 ng/.mu.l His-AKT (Full Length), (Invitrogen, Part # P2999, Lot #641228C). 160 uM ATP (Fluka, 02055) 1 mM DTT (Sigma, D0632) 1 mM MgCl2 (Sigma, M1028) 1 .mu.M substrate peptide (sequence FITC-AHA-GRPRTSSFAEG-NH2), synthesized by Tufts Peptide Synthesis service. 100 mM HEPES pH 7.5 (Calbiochem, 391338)0.015% Brij-35 (Sigma, B4184)The reaction is incubated for 90 min at 25 C, and then stopped by the addition of 70 .mu.l of Stop buffer (100 mM HEPES pH 7.5, 0.015% Brij-35, 10 mM EDTA (Sigma, E7889)).The plate is read on a Caliper LC 3000 in an Off-Chip mobility shift assay format, using the following parameters for a 12-sipper chip: screening pressure -2.3 psi, upstream voltage -500, and downstream voltage -3000.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3886265,37,BindingDB Database,,2015.0,Nc1ncnc(c1C(N)=O)N2CCC(CC2)c3nc(cn3CCN4CCCC4)-c5cc(ccc5)C(F)(F)F,,Row2044,43,0.134551852941513,out,6
981,Row1080,Row58,CHEMBL3937511,,0,611.64,BDBM182387,IC50,=,95.0,nM,CN(C)CCn1cc(nc1C2CCN(CC2)c3ncnc(N)c3-c4ccc(cc4)C(=O)OC)-c5ccc(F)c(c5)C(F)(F)F,,329828.0,CHEMBL3887297,"AKT Enzyme Assay: A TTP Mosquito liquid handling instrument is used to place 125 nl of the appropriate concentration of inhibitor in 100% DMSO (for a dose response curve calculation) into each well of a 384-well plate. To this reaction components are added to a final volume of 12.5 .mu.l: 0.1 ng/.mu.l His-AKT (Full Length), (Invitrogen, Part # P2999, Lot #641228C). 160 uM ATP (Fluka, 02055) 1 mM DTT (Sigma, D0632) 1 mM MgCl2 (Sigma, M1028) 1 .mu.M substrate peptide (sequence FITC-AHA-GRPRTSSFAEG-NH2), synthesized by Tufts Peptide Synthesis service. 100 mM HEPES pH 7.5 (Calbiochem, 391338)0.015% Brij-35 (Sigma, B4184)The reaction is incubated for 90 min at 25 C, and then stopped by the addition of 70 .mu.l of Stop buffer (100 mM HEPES pH 7.5, 0.015% Brij-35, 10 mM EDTA (Sigma, E7889)).The plate is read on a Caliper LC 3000 in an Off-Chip mobility shift assay format, using the following parameters for a 12-sipper chip: screening pressure -2.3 psi, upstream voltage -500, and downstream voltage -3000.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3886265,37,BindingDB Database,,2015.0,CN(C)CCn1cc(nc1C2CCN(CC2)c3ncnc(N)c3-c4ccc(cc4)C(=O)OC)-c5ccc(F)c(c5)C(F)(F)F,,Row2164,32,0.1130232661962509,out,6
982,Row1081,Row246,CHEMBL1081029,,0,432.47,43,IC50,=,95.0,nM,N[C@@H](Cc1ccc(cc1)C(F)(F)F)CNc2ncc(s2)-c3cc4CNC(=O)c4cc3,,,CHEMBL1102921,Inhibition of AKT1 after 10 mins by [gamma33]ATP assay,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1154944,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010.0,N[C@@H](Cc1ccc(cc1)C(F)(F)F)CNc2ncc(s2)-c3cc4CNC(=O)c4cc3,,Row240,47,0.1334224939346313,out,6
983,Row1082,Row3726,CHEMBL1257163,,0,429.45,16,IC50,=,95.0,nM,N[C@H](Cc1ccc(cc1)C(F)(F)F)C(=O)N2CCN(CC2)c3ncnc4ccccc34,,,CHEMBL1259574,Inhibition of AKT1 by IMAP assay,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1255571,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010.0,N[C@H](Cc1ccc(cc1)C(F)(F)F)C(=O)N2CCN(CC2)c3ncnc4ccccc34,,Row875,55,0.12256371229887,out,6
984,Row1085,Row3913,CHEMBL3684537,,0,631.54,BDBM103251,IC50,=,96.0,nM,Brc1cc2-c3nnc(-c4ccc(CN5CCC(CC5)c6[nH]c(nn6)-c7ccccn7)cc4)n3-c8cccnc8Nc2cc1,,220965.0,CHEMBL3705356,Biochemical Assay: Biochemical assay using Akt AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638978,37,BindingDB Database,,2013.0,Brc1cc2-c3nnc(-c4ccc(CN5CCC(CC5)c6[nH]c(nn6)-c7ccccn7)cc4)n3-c8cccnc8Nc2cc1,,Row2452,66,0.1419146656990051,out,6
985,Row1087,Row2361,CHEMBL1257751,,0,424.94,30,IC50,=,98.0,nM,CNc1cc2c(cc1)ncnc2N3CCN(CC3)C(=O)[C@H](N)Cc4ccc(Cl)cc4,,,CHEMBL1259574,Inhibition of AKT1 by IMAP assay,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1255571,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010.0,CNc1cc2c(cc1)ncnc2N3CCN(CC3)C(=O)[C@H](N)Cc4ccc(Cl)cc4,,Row875,55,0.0989575982093811,out,6
986,Row1089,Row626,CHEMBL577134,,0,416.51,106,IC50,=,99.0,nM,N[C@@H](Cc1c[nH]c2ccccc12)COc3cncc(c3)-c4ccc5[nH]c(=O)sc5c4,,,CHEMBL1049250,Inhibition of Akt,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1154070,1,Scientific Literature,Eur. J. Med. Chem.,2009.0,N[C@@H](Cc1c[nH]c2ccccc12)COc3cncc(c3)-c4ccc5[nH]c(=O)sc5c4,,Row1996,15,0.1249718964099884,out,6
987,Row1090,Row1537,CHEMBL211434,,0,531.58,9f,IC50,=,99.0,nM,O=C1Cc2ccc(N[C@H](COc3cncc(c3)-c4ccc5CC(=O)Nc5n4)Cc6c[nH]c7ccccc67)nc2N1,,,CHEMBL866644,Inhibition of AKT1 in presence of 5 uM ATP,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1138086,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2006.0,O=C1Cc2ccc(N[C@H](COc3cncc(c3)-c4ccc5CC(=O)Nc5n4)Cc6c[nH]c7ccccc67)nc2N1,,Row837,29,0.1091781184077262,out,6
988,Row1091,Row2045,CHEMBL521638,,0,352.37,(-)-anti-11e,IC50,=,99.0,nM,O=C1C=2[C@H]3OC(=O)C[C@H]3O[C@@H](C2C(=O)c4ccccc14)c5cscc5,,,CHEMBL1018804,Inhibition of AKT,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1153413,1,Scientific Literature,J. Med. Chem.,2009.0,O=C1C=2[C@H]3OC(=O)C[C@H]3O[C@@H](C2C(=O)c4ccccc14)c5cscc5,,Row2387,28,0.1195936799049377,out,6
989,Row1093,Row3741,CHEMBL252054,,0,452.59,12c,IC50,=,99.0,nM,CSc1nc2nc(-c3ccc(CNCCc4c[nH]cn4)cc3)c(cc2cn1)-c5ccccc5,,,CHEMBL928491,Inhibition of Akt1,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1141509,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CSc1nc2nc(-c3ccc(CNCCc4c[nH]cn4)cc3)c(cc2cn1)-c5ccccc5,,Row3742,50,0.1689548194408416,out,6
990,Row1095,Row578,CHEMBL4577134,,0,498.03,1m,IC50,=,99.9,nM,Cn1ncc(-c2ccncc2)c1-c3ccc(s3)C(=O)N[C@@H]4CNCC[C@H]4c5cc(F)ccc5,,,CHEMBL4307005,Inhibition of Akt1 (unknown origin) expressed in Escherichia coli using peptide as substrate incubated for 1 hr by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL4304777,1,Scientific Literature,Eur J Med Chem,2019.0,Cn1ncc(-c2ccncc2)c1-c3ccc(s3)C(=O)N[C@@H]4CNCC[C@H]4c5cc(F)ccc5,,Row1315,22,0.1216111779212951,out,6
991,Row1096,Row1118,CHEMBL469560,,0,348.48,14,IC50,=,100.0,nM,NCC(NCc1ccc(s1)-c2ccnc3[nH]ccc23)c4ccccc4,,,CHEMBL959242,Inhibition of AKT1,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1153968,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2009.0,NCC(NCc1ccc(s1)-c2ccnc3[nH]ccc23)c4ccccc4,,Row1178,46,0.1387948095798492,out,6
992,Row1097,Row1239,CHEMBL3908032,,0,518.52,BDBM182437,IC50,=,100.0,nM,Nc1ncnc(c1C(N)=O)N2CCC(CC2)c3nc(cn3C4CNCC4)-c5cc(c(F)cc5)C(F)(F)F,,329878.0,CHEMBL3887297,"AKT Enzyme Assay: A TTP Mosquito liquid handling instrument is used to place 125 nl of the appropriate concentration of inhibitor in 100% DMSO (for a dose response curve calculation) into each well of a 384-well plate. To this reaction components are added to a final volume of 12.5 .mu.l: 0.1 ng/.mu.l His-AKT (Full Length), (Invitrogen, Part # P2999, Lot #641228C). 160 uM ATP (Fluka, 02055) 1 mM DTT (Sigma, D0632) 1 mM MgCl2 (Sigma, M1028) 1 .mu.M substrate peptide (sequence FITC-AHA-GRPRTSSFAEG-NH2), synthesized by Tufts Peptide Synthesis service. 100 mM HEPES pH 7.5 (Calbiochem, 391338)0.015% Brij-35 (Sigma, B4184)The reaction is incubated for 90 min at 25 C, and then stopped by the addition of 70 .mu.l of Stop buffer (100 mM HEPES pH 7.5, 0.015% Brij-35, 10 mM EDTA (Sigma, E7889)).The plate is read on a Caliper LC 3000 in an Off-Chip mobility shift assay format, using the following parameters for a 12-sipper chip: screening pressure -2.3 psi, upstream voltage -500, and downstream voltage -3000.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3886265,37,BindingDB Database,,2015.0,Nc1ncnc(c1C(N)=O)N2CCC(CC2)c3nc(cn3C4CNCC4)-c5cc(c(F)cc5)C(F)(F)F,,Row2044,43,0.1120328605175018,out,6
993,Row1098,Row1888,CHEMBL604684,,0,464.57,9e,IC50,=,100.0,nM,Cc1n[nH]c2ccc(cc12)-c3cc(cnc3-c4ccccc4OC)OC[C@@H](N)Cc5ccccc5,,,CHEMBL1071952,Inhibition of full length AKT1,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1153241,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010.0,Cc1n[nH]c2ccc(cc12)-c3cc(cnc3-c4ccccc4OC)OC[C@@H](N)Cc5ccccc5,,Row1976,11,0.1593689322471618,out,6
994,Row1099,Row2443,CHEMBL1257510,,0,409.92,26,IC50,=,100.0,nM,Cc1cccc2ncnc(c21)N3CCN(CC3)C(=O)[C@H](N)Cc4ccc(Cl)cc4,,,CHEMBL1259574,Inhibition of AKT1 by IMAP assay,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1255571,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010.0,Cc1cccc2ncnc(c21)N3CCN(CC3)C(=O)[C@H](N)Cc4ccc(Cl)cc4,,Row875,55,0.1075368598103523,out,6
995,Row1100,Row2463,CHEMBL3684341,,0,444.5,BDBM103053,IC50,=,100.0,nM,Cc1ccc(cc1)C(=O)Nc2ccc(cc2)-c3nnc4-c5ccccc5Nc6ncccc6-n43,,220775.0,CHEMBL3705356,Biochemical Assay: Biochemical assay using Akt AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638978,37,BindingDB Database,,2013.0,Cc1ccc(cc1)C(=O)Nc2ccc(cc2)-c3nnc4-c5ccccc5Nc6ncccc6-n43,,Row2783,67,0.1381932497024536,out,6
996,Row1104,Row3680,CHEMBL4461200,,0,464.95,1j,IC50,=,101.0,nM,Cn1ncc(C(O)=O)c1-c2ccc(s2)C(=O)N[C@@H]3CNCC[C@H]3c4cccc(F)c4,,,CHEMBL4307005,Inhibition of Akt1 (unknown origin) expressed in Escherichia coli using peptide as substrate incubated for 1 hr by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL4304777,1,Scientific Literature,Eur J Med Chem,2019.0,Cn1ncc(C(O)=O)c1-c2ccc(s2)C(=O)N[C@@H]3CNCC[C@H]3c4cccc(F)c4,,Row1315,22,0.1094169989228248,out,6
997,Row1105,Row3270,CHEMBL4515689,,0,453.37,D12,IC50,=,101.6,nM,Cn1ncc(Cl)c1-c2cc(sc2Cl)C(=O)N[C@@H]3CNCC[C@H]3c4cc(F)ccc4,,,CHEMBL4407340,Inhibition of human Akt1 expressed in Escherichia coli using STK Substrate 2-biotin as substrate incubated for 1 hr by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL4406807,1,Scientific Literature,J Med Chem,2019.0,Cn1ncc(Cl)c1-c2cc(sc2Cl)C(=O)N[C@@H]3CNCC[C@H]3c4cc(F)ccc4,,Row1315,22,0.0982598513364791,out,6
998,Row1107,Row904,CHEMBL226381,,0,375.43,9k,IC50,=,104.0,nM,Cc1n[nH]c2c[n+]([O-])c(cc21)-c3cncc(c3)OC[C@@H](N)Cc4ccccc4,,,CHEMBL903964,Inhibition of Akt1,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1142911,1,Scientific Literature,Bioorg. Med. Chem.,2007.0,Cc1n[nH]c2c[n+]([O-])c(cc21)-c3cncc(c3)OC[C@@H](N)Cc4ccccc4,,Row1976,11,0.127166286110878,out,6
999,Row1108,Row2103,CHEMBL1258553,,0,385.86,45,IC50,=,104.0,nM,N[C@H](Cc1ccc(Cl)cc1)C(=O)N2CCN(CC2)c3ncnc4[nH]ncc34,,,CHEMBL1259574,Inhibition of AKT1 by IMAP assay,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1255571,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2010.0,N[C@H](Cc1ccc(Cl)cc1)C(=O)N2CCN(CC2)c3ncnc4[nH]ncc34,,Row854,17,0.0953026562929153,out,6
1000,Row1109,Row2267,CHEMBL506827,,0,680.86,40,IC50,=,104.0,nM,CN(C)CCN1CCN(CC1)c2ccc3nc(c(nc3n2)-c4ccc(CN5CCC(CC5)c6[nH]c(nn6)-c7ncccn7)cc4)-c8ccccc8,,,CHEMBL947433,Inhibition of Akt1 by cellular assay,B,BAO_0000357,single protein format,None,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1157525,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,CN(C)CCN1CCN(CC1)c2ccc3nc(c(nc3n2)-c4ccc(CN5CCC(CC5)c6[nH]c(nn6)-c7ncccn7)cc4)-c8ccccc8,,Row1163,23,0.1578861773014068,out,6
1001,Row1110,Row3910,CHEMBL4470602,,0,413.88,D27,IC50,=,104.1,nM,Cn1ncc(Cl)c1-c2ccc(nc2)C(=O)N[C@@H]3CNCC[C@H]3c4cc(F)ccc4,,,CHEMBL4407340,Inhibition of human Akt1 expressed in Escherichia coli using STK Substrate 2-biotin as substrate incubated for 1 hr by HTRF assay,B,BAO_0000019,assay format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL4406807,1,Scientific Literature,J Med Chem,2019.0,Cn1ncc(Cl)c1-c2ccc(nc2)C(=O)N[C@@H]3CNCC[C@H]3c4cc(F)ccc4,,Row1315,22,0.1273001283407211,out,6
1002,Row1111,Row3927,CHEMBL3955055,,0,468.57,BDBM182506,IC50,=,105.0,nM,Nc1ncnc(c1C#N)N2CCC(CC2)c3nc(cn3CCN4CCC4)-c5cc6cn[nH]c6cc5,,329947.0,CHEMBL3887297,"AKT Enzyme Assay: A TTP Mosquito liquid handling instrument is used to place 125 nl of the appropriate concentration of inhibitor in 100% DMSO (for a dose response curve calculation) into each well of a 384-well plate. To this reaction components are added to a final volume of 12.5 .mu.l: 0.1 ng/.mu.l His-AKT (Full Length), (Invitrogen, Part # P2999, Lot #641228C). 160 uM ATP (Fluka, 02055) 1 mM DTT (Sigma, D0632) 1 mM MgCl2 (Sigma, M1028) 1 .mu.M substrate peptide (sequence FITC-AHA-GRPRTSSFAEG-NH2), synthesized by Tufts Peptide Synthesis service. 100 mM HEPES pH 7.5 (Calbiochem, 391338)0.015% Brij-35 (Sigma, B4184)The reaction is incubated for 90 min at 25 C, and then stopped by the addition of 70 .mu.l of Stop buffer (100 mM HEPES pH 7.5, 0.015% Brij-35, 10 mM EDTA (Sigma, E7889)).The plate is read on a Caliper LC 3000 in an Off-Chip mobility shift assay format, using the following parameters for a 12-sipper chip: screening pressure -2.3 psi, upstream voltage -500, and downstream voltage -3000.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3886265,37,BindingDB Database,,2015.0,Nc1ncnc(c1C#N)N2CCC(CC2)c3nc(cn3CCN4CCC4)-c5cc6cn[nH]c6cc5,,Row3990,26,0.1179302707314491,out,6
1003,Row1113,Row1231,CHEMBL3965063,,0,446.6,BDBM182410,IC50,=,106.0,nM,Cc1cc(ccn1)-c2cn(CCN3CCC3)c(n2)C4CCN(CC4)c5ncnc(N)c5CC,,329851.0,CHEMBL3887297,"AKT Enzyme Assay: A TTP Mosquito liquid handling instrument is used to place 125 nl of the appropriate concentration of inhibitor in 100% DMSO (for a dose response curve calculation) into each well of a 384-well plate. To this reaction components are added to a final volume of 12.5 .mu.l: 0.1 ng/.mu.l His-AKT (Full Length), (Invitrogen, Part # P2999, Lot #641228C). 160 uM ATP (Fluka, 02055) 1 mM DTT (Sigma, D0632) 1 mM MgCl2 (Sigma, M1028) 1 .mu.M substrate peptide (sequence FITC-AHA-GRPRTSSFAEG-NH2), synthesized by Tufts Peptide Synthesis service. 100 mM HEPES pH 7.5 (Calbiochem, 391338)0.015% Brij-35 (Sigma, B4184)The reaction is incubated for 90 min at 25 C, and then stopped by the addition of 70 .mu.l of Stop buffer (100 mM HEPES pH 7.5, 0.015% Brij-35, 10 mM EDTA (Sigma, E7889)).The plate is read on a Caliper LC 3000 in an Off-Chip mobility shift assay format, using the following parameters for a 12-sipper chip: screening pressure -2.3 psi, upstream voltage -500, and downstream voltage -3000.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3886265,37,BindingDB Database,,2015.0,Cc1cc(ccn1)-c2cn(CCN3CCC3)c(n2)C4CCN(CC4)c5ncnc(N)c5CC,,Row3753,7,0.1314383745193481,out,6
1004,Row1115,Row408,CHEMBL401999,,0,542.65,12b,IC50,=,107.0,nM,Nc1nc(N)c2cc(c(nc2n1)-c3ccc(CN4CCC(CC4)n5c(=O)[nH]c6ccccc56)cc3)-c7ccccc7,,,CHEMBL951085,Inhibition of human recombinant Akt1,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL1142344,1,Scientific Literature,Bioorg. Med. Chem. Lett.,2008.0,Nc1nc(N)c2cc(c(nc2n1)-c3ccc(CN4CCC(CC4)n5c(=O)[nH]c6ccccc56)cc3)-c7ccccc7,,Row2123,58,0.2129429131746292,out,6
1005,Row1117,Row329,CHEMBL3684428,,0,494.58,BDBM103141,IC50,=,110.0,nM,Cc1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)-c3nnc4-c5ccccc5Nc6ncccc6-n43,,220863.0,CHEMBL3705356,Biochemical Assay: Biochemical assay using Akt AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638978,37,BindingDB Database,,2013.0,Cc1ccc(cc1)S(=O)(=O)NCc2ccc(cc2)-c3nnc4-c5ccccc5Nc6ncccc6-n43,,Row3925,73,0.1317436546087265,out,6
1006,Row1118,Row657,CHEMBL3684366,,0,448.46,BDBM103079,IC50,=,110.0,nM,O=C(Nc1ccc(cc1)-c2nnc3-c4ccccc4Nc5ncccc5-n32)c6ccc(F)cc6,,220801.0,CHEMBL3705356,Biochemical Assay: Biochemical assay using Akt AlphaScreen (Amplified Luminescent Proximity Homogeneous Assay) technology.,B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3638978,37,BindingDB Database,,2013.0,O=C(Nc1ccc(cc1)-c2nnc3-c4ccccc4Nc5ncccc5-n32)c6ccc(F)cc6,,Row2783,67,0.1404334604740142,out,6
1007,Row1119,Row706,CHEMBL3897494,,0,564.45,BDBM182564,IC50,=,110.0,nM,Nc1ncnc(c1Br)N2CCC(CC2)c3nc(cn3CCN4CCCC4)-c5ccc(cc5)C(F)(F)F,,330005.0,CHEMBL3887297,"AKT Enzyme Assay: A TTP Mosquito liquid handling instrument is used to place 125 nl of the appropriate concentration of inhibitor in 100% DMSO (for a dose response curve calculation) into each well of a 384-well plate. To this reaction components are added to a final volume of 12.5 .mu.l: 0.1 ng/.mu.l His-AKT (Full Length), (Invitrogen, Part # P2999, Lot #641228C). 160 uM ATP (Fluka, 02055) 1 mM DTT (Sigma, D0632) 1 mM MgCl2 (Sigma, M1028) 1 .mu.M substrate peptide (sequence FITC-AHA-GRPRTSSFAEG-NH2), synthesized by Tufts Peptide Synthesis service. 100 mM HEPES pH 7.5 (Calbiochem, 391338)0.015% Brij-35 (Sigma, B4184)The reaction is incubated for 90 min at 25 C, and then stopped by the addition of 70 .mu.l of Stop buffer (100 mM HEPES pH 7.5, 0.015% Brij-35, 10 mM EDTA (Sigma, E7889)).The plate is read on a Caliper LC 3000 in an Off-Chip mobility shift assay format, using the following parameters for a 12-sipper chip: screening pressure -2.3 psi, upstream voltage -500, and downstream voltage -3000.",B,BAO_0000357,single protein format,Homo sapiens,CHEMBL4282,Serine/threonine-protein kinase AKT,Homo sapiens,SINGLE PROTEIN,CHEMBL3886265,37,BindingDB Database,,2015.0,Nc1ncnc(c1Br)N2CCC(CC2)c3nc(cn3CCN4CCCC4)-c5ccc(cc5)C(F)(F)F,,Row2590,1,0.1227329894900322,out,6
